order_id,customer_id,restaurant_name,cuisine_category,city,order_value_inr,order_time,delivered_time,status,cancellation_reason,rating,delivery_person_id,delivery_distance_km,delivery_duration_mins,is_on_time
ORDR_101533,CUST_1577,Idli Factory,South Indian,Bangalore,301,2025-06-03 18:33:14,,Cancelled,Restaurant rejected,,,5.8,,False
ORDR_109778,CUST_3656,Sagar Ratna,South Indian,Chennai,150,2025-06-03 18:39:17,2025-06-03 19:47:17,Delivered,,,DELV_194,12.5,68.0,False
ORDR_111982,CUST_3278,Paradise Biryani,Biryani,Hyderabad,455,2025-06-03 18:41:16,2025-06-03 19:11:16,Delivered,,4.0,DELV_381,1.5,30.0,True
ORDR_114885,CUST_2335,KFC,Fast Food,Bangalore,516,2025-06-03 18:46:09,2025-06-03 19:15:09,Delivered,,5.0,DELV_130,2.6,29.0,True
ORDR_103168,CUST_1415,Pizza Hut,Fast Food,Bangalore,263,2025-06-03 19:01:20,2025-06-03 19:41:20,Delivered,,,DELV_122,2.3,40.0,True
ORDR_101901,CUST_1577,Mehfil,Biryani,Bangalore,582,2025-06-03 19:03:05,2025-06-03 19:56:05,Delivered,,5.0,DELV_356,3.9,53.0,False
ORDR_115765,CUST_1153,Mehfil,Biryani,Pune,319,2025-06-03 19:04:27,2025-06-03 19:46:27,Delivered,,,DELV_117,2.8,42.0,False
ORDR_120044,CUST_3278,KFC,Fast Food,Hyderabad,210,2025-06-03 19:08:49,2025-06-03 19:50:49,Delivered,,4.0,DELV_381,1.1,42.0,False
ORDR_116161,CUST_1577,Shanti Dhaba,North Indian,Bangalore,471,2025-06-03 19:09:53,2025-06-03 19:56:53,Delivered,,,DELV_268,2.4,47.0,False
ORDR_123922,CUST_4413,Chinatown,Chinese,Pune,468,2025-06-03 19:11:59,2025-06-03 19:49:59,Delivered,,,DELV_294,2.6,38.0,True
ORDR_123776,CUST_4364,Shanti Dhaba,North Indian,Mumbai,377,2025-06-03 19:50:17,2025-06-03 20:40:17,Delivered,,,DELV_199,6.4,50.0,False
ORDR_108992,CUST_3278,Mehfil,Biryani,Hyderabad,639,2025-06-03 19:52:50,2025-06-03 20:36:50,Delivered,,3.0,DELV_184,2.9,44.0,False
ORDR_105306,CUST_2678,Mainland China,Chinese,Pune,581,2025-06-03 19:53:37,2025-06-03 20:31:37,Delivered,,,DELV_266,2.5,38.0,True
ORDR_123639,CUST_2335,MTR,South Indian,Bangalore,354,2025-06-03 20:04:58,2025-06-03 20:43:58,Delivered,,,DELV_351,2.7,39.0,True
ORDR_119303,CUST_3278,Idli Factory,South Indian,Hyderabad,253,2025-06-03 20:13:10,2025-06-03 20:48:10,Delivered,,,DELV_278,1.4,35.0,True
ORDR_114819,CUST_1048,Tandoori Nights,North Indian,Bangalore,480,2025-06-03 20:18:40,2025-06-03 21:12:40,Delivered,,4.0,DELV_154,3.3,54.0,False
ORDR_123153,CUST_1577,Shanti Dhaba,North Indian,Bangalore,410,2025-06-03 20:18:43,2025-06-03 21:04:43,Delivered,,,DELV_130,1.8,46.0,False
ORDR_100154,CUST_2371,The Noodle Theory,Chinese,Bangalore,502,2025-06-03 20:21:29,2025-06-03 21:04:29,Delivered,,1.0,DELV_154,4.5,43.0,False
ORDR_119043,CUST_3278,Biryani Blues,Biryani,Hyderabad,436,2025-06-03 20:33:31,2025-06-03 21:19:31,Delivered,,2.0,DELV_146,1.0,46.0,False
ORDR_104320,CUST_2512,MTR,South Indian,Chennai,444,2025-06-03 20:37:47,2025-06-03 21:51:47,Delivered,,2.0,DELV_186,10.6,74.0,False
ORDR_106488,CUST_1415,Pind Balluchi,North Indian,Bangalore,428,2025-06-03 20:48:35,2025-06-03 21:41:35,Delivered,,4.0,DELV_351,1.3,53.0,False
ORDR_111961,CUST_1415,Dhaba Express,North Indian,Bangalore,699,2025-06-03 20:50:44,2025-06-03 21:42:44,Delivered,,,DELV_290,1.3,52.0,False
ORDR_120595,CUST_2371,Pizza Hut,Fast Food,Bangalore,263,2025-06-03 21:06:51,2025-06-03 21:45:51,Delivered,,,DELV_323,2.3,39.0,True
ORDR_119076,CUST_1415,Behrouz Biryani,Biryani,Bangalore,389,2025-06-03 21:08:05,2025-06-03 22:02:05,Delivered,,3.0,DELV_353,4.6,54.0,False
ORDR_117100,CUST_3656,The Belgian Waffle,Desserts,Chennai,166,2025-06-03 21:33:05,2025-06-03 22:08:05,Delivered,,4.0,DELV_194,1.6,35.0,True
ORDR_118856,CUST_3278,Waffle Lust,Fast Food,Hyderabad,306,2025-06-03 21:33:07,2025-06-03 22:13:07,Delivered,,4.0,DELV_245,2.8,40.0,True
ORDR_115038,CUST_2678,Burger Singh,Fast Food,Pune,417,2025-06-03 21:36:41,2025-06-03 22:14:41,Delivered,,5.0,DELV_335,1.8,38.0,True
ORDR_119664,CUST_3278,Behrouz Biryani,Biryani,Hyderabad,383,2025-06-03 21:58:29,2025-06-03 22:35:29,Delivered,,5.0,DELV_184,1.5,37.0,True
ORDR_100595,CUST_1577,Waffle Lust,Fast Food,Bangalore,378,2025-06-03 22:29:21,2025-06-03 23:51:21,Delivered,,2.0,DELV_395,9.5,82.0,False
ORDR_110667,CUST_2214,Wok Express,Chinese,Pune,262,2025-06-03 22:29:22,,Cancelled,Delivery partner unavailable,,,1.1,,False
ORDR_106494,CUST_1903,Natural Ice Cream,Desserts,Chennai,254,2025-06-03 22:38:32,2025-06-03 23:18:32,Delivered,,5.0,DELV_162,3.0,40.0,True
ORDR_121572,CUST_3278,Idli Factory,South Indian,Hyderabad,345,2025-06-03 22:53:43,2025-06-03 23:29:43,Delivered,,4.0,DELV_260,3.2,36.0,True
ORDR_122656,CUST_1577,Burger Singh,Fast Food,Bangalore,124,2025-06-03 23:25:40,2025-06-04 00:03:40,Delivered,,1.0,DELV_363,5.0,38.0,True
ORDR_105558,CUST_3656,Pind Balluchi,North Indian,Chennai,297,2025-06-04 00:55:20,2025-06-04 01:20:20,Delivered,,5.0,DELV_370,1.2,25.0,True
ORDR_122421,CUST_3278,Dakshin Delight,South Indian,Hyderabad,444,2025-06-04 05:12:42,2025-06-04 05:46:42,Delivered,,,DELV_175,2.7,34.0,True
ORDR_112626,CUST_3656,Saravana Bhavan,South Indian,Chennai,456,2025-06-04 09:24:28,2025-06-04 09:52:28,Delivered,,,DELV_127,3.1,28.0,True
ORDR_119414,CUST_4353,Mehfil,Biryani,Hyderabad,435,2025-06-04 10:11:06,2025-06-04 10:45:06,Delivered,,,DELV_337,1.5,34.0,True
ORDR_121016,CUST_2762,Wok Express,Chinese,Delhi,262,2025-06-04 10:53:42,2025-06-04 11:30:42,Delivered,,,DELV_340,4.4,37.0,True
ORDR_123706,CUST_1577,Pind Balluchi,North Indian,Bangalore,329,2025-06-04 11:26:35,2025-06-04 11:54:35,Delivered,,5.0,DELV_295,2.2,28.0,True
ORDR_123033,CUST_2335,Subway Corner,Fast Food,Bangalore,494,2025-06-04 11:33:13,2025-06-04 12:07:13,Delivered,,3.0,DELV_379,3.2,34.0,True
ORDR_105750,CUST_1577,Chinatown,Chinese,Bangalore,465,2025-06-04 11:49:43,2025-06-04 12:31:43,Delivered,,2.0,DELV_363,3.1,42.0,False
ORDR_104071,CUST_2542,Saravana Bhavan,South Indian,Bangalore,120,2025-06-04 12:18:20,2025-06-04 13:01:20,Delivered,,3.0,DELV_347,1.6,43.0,False
ORDR_112904,CUST_1577,Shanti Dhaba,North Indian,Bangalore,526,2025-06-04 12:23:16,2025-06-04 13:06:16,Delivered,,,DELV_140,2.8,43.0,False
ORDR_104590,CUST_2335,Idli Factory,South Indian,Bangalore,883,2025-06-04 12:31:21,2025-06-04 13:12:21,Delivered,,3.0,DELV_172,1.8,41.0,False
ORDR_109262,CUST_1916,Idli Factory,South Indian,Pune,426,2025-06-04 12:34:13,2025-06-04 13:19:13,Delivered,,2.0,DELV_126,1.0,45.0,False
ORDR_115477,CUST_3278,Charminar Bites,Biryani,Hyderabad,277,2025-06-04 12:34:44,2025-06-04 13:08:44,Delivered,,4.0,DELV_337,1.2,34.0,True
ORDR_107810,CUST_2461,Dhaba Express,North Indian,Mumbai,293,2025-06-04 12:35:39,2025-06-04 13:15:39,Delivered,,5.0,DELV_220,1.6,40.0,True
ORDR_119609,CUST_3656,Saravana Bhavan,South Indian,Chennai,490,2025-06-04 13:00:25,2025-06-04 13:45:25,Delivered,,3.0,DELV_213,1.6,45.0,False
ORDR_121399,CUST_3278,Chinatown,Chinese,Hyderabad,517,2025-06-04 13:09:55,2025-06-04 13:52:55,Delivered,,4.0,DELV_143,2.4,43.0,False
ORDR_123533,CUST_3656,Sagar Ratna,South Indian,Chennai,141,2025-06-04 13:18:16,2025-06-04 13:56:16,Delivered,,,DELV_389,1.2,38.0,True
ORDR_105083,CUST_3656,Charminar Bites,Biryani,Chennai,455,2025-06-04 13:25:47,,Cancelled,Customer cancelled,,,1.9,,False
ORDR_110671,CUST_2762,Subway Corner,Fast Food,Delhi,457,2025-06-04 13:26:17,2025-06-04 14:15:17,Delivered,,2.0,DELV_257,3.6,49.0,False
ORDR_100457,CUST_1153,MTR,South Indian,Pune,437,2025-06-04 13:26:40,2025-06-04 14:00:40,Delivered,,,DELV_254,1.3,34.0,True
ORDR_103583,CUST_3656,Sweet Truth,Desserts,Chennai,356,2025-06-04 13:34:44,2025-06-04 14:39:44,Delivered,,1.0,DELV_152,8.7,65.0,False
ORDR_111639,CUST_3278,Charminar Bites,Biryani,Hyderabad,439,2025-06-04 13:40:21,2025-06-04 14:30:21,Delivered,,3.0,DELV_150,2.4,50.0,False
ORDR_120189,CUST_1415,Sagar Ratna,South Indian,Bangalore,126,2025-06-04 13:46:10,2025-06-04 14:29:10,Delivered,,,DELV_371,2.8,43.0,False
ORDR_110456,CUST_2819,Dragon Bowl,Chinese,Bangalore,314,2025-06-04 13:55:03,2025-06-04 15:18:03,Delivered,,1.0,DELV_228,13.8,83.0,False
ORDR_101392,CUST_4409,Natural Ice Cream,Desserts,Bangalore,597,2025-06-04 13:58:40,2025-06-04 14:55:40,Delivered,,2.0,DELV_221,5.8,57.0,False
ORDR_109523,CUST_2335,Mehfil,Biryani,Bangalore,428,2025-06-04 14:11:20,2025-06-04 14:54:20,Delivered,,4.0,DELV_353,2.3,43.0,False
ORDR_106914,CUST_4364,Saravana Bhavan,South Indian,Mumbai,488,2025-06-04 14:32:34,2025-06-04 15:05:34,Delivered,,5.0,DELV_201,1.3,33.0,True
ORDR_107495,CUST_3996,Burger Singh,Fast Food,Delhi,251,2025-06-04 14:34:32,2025-06-04 15:21:32,Delivered,,5.0,DELV_296,3.1,47.0,False
ORDR_104167,CUST_3996,Moti Mahal,North Indian,Delhi,606,2025-06-04 15:11:20,2025-06-04 15:46:20,Delivered,,5.0,DELV_188,3.8,35.0,True
ORDR_118209,CUST_1577,Dragon Bowl,Chinese,Bangalore,295,2025-06-04 15:53:07,2025-06-04 16:44:07,Delivered,,2.0,DELV_356,4.2,51.0,False
ORDR_116653,CUST_3656,Dragon Bowl,Chinese,Chennai,432,2025-06-04 16:24:33,2025-06-04 17:04:33,Delivered,,5.0,DELV_380,8.6,40.0,True
ORDR_101391,CUST_3656,Waffle Lust,Fast Food,Chennai,294,2025-06-04 17:22:44,2025-06-04 17:51:44,Delivered,,5.0,DELV_227,1.8,29.0,True
ORDR_117080,CUST_3278,Mehfil,Biryani,Hyderabad,442,2025-06-04 18:09:29,,Cancelled,Restaurant rejected,,,1.2,,False
ORDR_124098,CUST_2335,Idli Factory,South Indian,Bangalore,507,2025-06-04 18:12:24,2025-06-04 18:47:24,Delivered,,4.0,DELV_161,1.7,35.0,True
ORDR_110669,CUST_2542,Subway Corner,Fast Food,Bangalore,441,2025-06-04 18:17:25,2025-06-04 18:38:25,Delivered,,4.0,DELV_324,1.1,21.0,True
ORDR_102463,CUST_1577,Behrouz Biryani,Biryani,Bangalore,609,2025-06-04 18:19:15,2025-06-04 18:56:15,Delivered,,4.0,DELV_222,3.1,37.0,True
ORDR_105441,CUST_1577,Pizza Hut,Fast Food,Bangalore,758,2025-06-04 18:28:09,2025-06-04 19:17:09,Delivered,,,DELV_122,6.7,49.0,False
ORDR_101903,CUST_3656,Baskin Robbins,Desserts,Chennai,120,2025-06-04 18:30:04,2025-06-04 19:00:04,Delivered,,3.0,DELV_226,1.2,30.0,True
ORDR_121186,CUST_3278,Paradise Biryani,Biryani,Hyderabad,155,2025-06-04 18:35:11,2025-06-04 19:07:11,Delivered,,5.0,DELV_383,3.6,32.0,True
ORDR_108079,CUST_2335,Tandoori Nights,North Indian,Bangalore,658,2025-06-04 18:37:45,2025-06-04 19:19:45,Delivered,,,DELV_379,3.9,42.0,False
ORDR_108716,CUST_1577,KFC,Fast Food,Bangalore,519,2025-06-04 19:00:48,2025-06-04 19:39:48,Delivered,,,DELV_324,2.7,39.0,True
ORDR_120944,CUST_3278,Paradise Biryani,Biryani,Hyderabad,462,2025-06-04 19:09:46,2025-06-04 19:47:46,Delivered,,2.0,DELV_207,1.5,38.0,True
ORDR_120213,CUST_3656,Paradise Biryani,Biryani,Chennai,326,2025-06-04 19:11:44,2025-06-04 19:57:44,Delivered,,3.0,DELV_210,1.4,46.0,False
ORDR_111642,CUST_1577,Waffle Lust,Fast Food,Bangalore,487,2025-06-04 19:12:26,2025-06-04 20:04:26,Delivered,,4.0,DELV_395,3.6,52.0,False
ORDR_108894,CUST_2335,Mainland China,Chinese,Bangalore,391,2025-06-04 19:15:41,,Cancelled,Customer cancelled,,,1.3,,False
ORDR_115172,CUST_2335,Dhaba Express,North Indian,Bangalore,469,2025-06-04 19:19:35,2025-06-04 20:12:35,Delivered,,3.0,DELV_222,2.8,53.0,False
ORDR_117469,CUST_3278,Mehfil,Biryani,Hyderabad,358,2025-06-04 19:42:06,2025-06-04 20:24:06,Delivered,,,DELV_280,1.1,42.0,False
ORDR_116910,CUST_1577,Idli Factory,South Indian,Bangalore,120,2025-06-04 19:51:21,2025-06-04 20:59:21,Delivered,,1.0,DELV_292,4.3,68.0,False
ORDR_108548,CUST_1577,The Noodle Theory,Chinese,Bangalore,563,2025-06-04 20:11:41,2025-06-04 21:05:41,Delivered,,,DELV_228,4.5,54.0,False
ORDR_118147,CUST_1752,Paradise Biryani,Biryani,Chennai,645,2025-06-04 20:16:54,2025-06-04 20:47:54,Delivered,,4.0,DELV_178,1.6,31.0,True
ORDR_109805,CUST_3278,Dragon Bowl,Chinese,Hyderabad,399,2025-06-04 20:18:38,2025-06-04 20:57:38,Delivered,,4.0,DELV_312,2.4,39.0,True
ORDR_122111,CUST_2678,Biryani Blues,Biryani,Pune,351,2025-06-04 20:25:01,2025-06-04 21:10:01,Delivered,,3.0,DELV_346,2.6,45.0,False
ORDR_108238,CUST_1415,Burger Singh,Fast Food,Bangalore,229,2025-06-04 20:27:59,2025-06-04 21:42:59,Delivered,,,DELV_379,7.9,75.0,False
ORDR_112242,CUST_2335,Sagar Ratna,South Indian,Bangalore,363,2025-06-04 20:28:05,2025-06-04 21:23:05,Delivered,,1.0,DELV_353,5.9,55.0,False
ORDR_110712,CUST_1577,Idli Factory,South Indian,Bangalore,120,2025-06-04 20:28:06,2025-06-04 21:22:06,Delivered,,,DELV_156,2.2,54.0,False
ORDR_108120,CUST_1577,Saravana Bhavan,South Indian,Bangalore,596,2025-06-04 20:38:37,,Cancelled,Delivery partner unavailable,,,4.1,,False
ORDR_121875,CUST_3517,Paradise Biryani,Biryani,Hyderabad,491,2025-06-04 20:42:08,,Cancelled,Customer cancelled,,,5.4,,False
ORDR_122424,CUST_2678,MTR,South Indian,Pune,490,2025-06-04 20:42:36,,Cancelled,Delayed delivery cancel,,,6.2,,False
ORDR_115767,CUST_2335,Sweet Truth,Desserts,Bangalore,414,2025-06-04 20:45:08,2025-06-04 21:37:08,Delivered,,,DELV_122,1.7,52.0,False
ORDR_118803,CUST_1186,Pind Balluchi,North Indian,Delhi,462,2025-06-04 21:13:34,2025-06-04 21:54:34,Delivered,,4.0,DELV_285,3.4,41.0,False
ORDR_117328,CUST_1577,Dragon Bowl,Chinese,Bangalore,472,2025-06-04 21:19:27,2025-06-04 22:09:27,Delivered,,,DELV_161,1.7,50.0,False
ORDR_122516,CUST_3278,Dakshin Delight,South Indian,Hyderabad,262,2025-06-04 21:25:36,2025-06-04 22:17:36,Delivered,,2.0,DELV_121,4.3,52.0,False
ORDR_113003,CUST_1577,Wok Express,Chinese,Bangalore,728,2025-06-04 21:32:41,2025-06-04 22:30:41,Delivered,,1.0,DELV_351,7.1,58.0,False
ORDR_114168,CUST_3656,Burger Singh,Fast Food,Chennai,275,2025-06-04 21:33:03,2025-06-04 22:13:03,Delivered,,5.0,DELV_391,2.6,40.0,True
ORDR_103855,CUST_1577,Pizza Hut,Fast Food,Bangalore,421,2025-06-04 21:36:16,2025-06-04 22:25:16,Delivered,,5.0,DELV_106,1.6,49.0,False
ORDR_109375,CUST_1577,Burger Singh,Fast Food,Bangalore,201,2025-06-04 21:44:09,2025-06-04 22:20:09,Delivered,,3.0,DELV_308,1.2,36.0,True
ORDR_120950,CUST_3278,Charminar Bites,Biryani,Hyderabad,428,2025-06-04 21:50:36,2025-06-04 22:49:36,Delivered,,2.0,DELV_174,7.9,59.0,False
ORDR_115125,CUST_3278,Dakshin Delight,South Indian,Hyderabad,450,2025-06-04 21:59:37,,Cancelled,Delivery partner unavailable,,,2.9,,False
ORDR_118074,CUST_1324,The Noodle Theory,Chinese,Hyderabad,178,2025-06-04 22:26:02,2025-06-04 23:01:02,Delivered,,4.0,DELV_381,1.5,35.0,True
ORDR_109465,CUST_3278,Dragon Bowl,Chinese,Hyderabad,346,2025-06-04 22:26:33,2025-06-04 23:01:33,Delivered,,5.0,DELV_284,2.7,35.0,True
ORDR_106838,CUST_3656,Subway Corner,Fast Food,Chennai,200,2025-06-04 22:54:48,2025-06-04 23:31:48,Delivered,,4.0,DELV_164,2.9,37.0,True
ORDR_120545,CUST_3656,Dakshin Delight,South Indian,Chennai,120,2025-06-04 23:12:27,2025-06-04 23:42:27,Delivered,,3.0,DELV_181,3.0,30.0,True
ORDR_113071,CUST_3278,Burger Singh,Fast Food,Hyderabad,120,2025-06-05 04:33:53,2025-06-05 05:11:53,Delivered,,,DELV_284,3.9,38.0,True
ORDR_110830,CUST_3656,Idli Factory,South Indian,Chennai,191,2025-06-05 09:49:28,2025-06-05 10:21:28,Delivered,,4.0,DELV_186,3.0,32.0,True
ORDR_103534,CUST_1752,Idli Factory,South Indian,Chennai,185,2025-06-05 10:14:00,2025-06-05 10:50:00,Delivered,,3.0,DELV_125,2.5,36.0,True
ORDR_118340,CUST_1752,Subway Corner,Fast Food,Chennai,535,2025-06-05 11:08:38,2025-06-05 11:40:38,Delivered,,4.0,DELV_364,1.4,32.0,True
ORDR_114104,CUST_3278,Behrouz Biryani,Biryani,Hyderabad,449,2025-06-05 11:11:12,2025-06-05 11:47:12,Delivered,,4.0,DELV_375,5.6,36.0,True
ORDR_108328,CUST_1577,Corner House,Desserts,Bangalore,440,2025-06-05 11:15:09,2025-06-05 11:42:09,Delivered,,5.0,DELV_134,1.8,27.0,True
ORDR_111608,CUST_1577,Sagar Ratna,South Indian,Bangalore,225,2025-06-05 11:25:11,,Cancelled,Delivery partner unavailable,,,1.9,,False
ORDR_101014,CUST_3656,Dhaba Express,North Indian,Chennai,449,2025-06-05 11:29:02,2025-06-05 11:59:02,Delivered,,1.0,DELV_279,1.5,30.0,True
ORDR_112990,CUST_2678,Moti Mahal,North Indian,Pune,517,2025-06-05 11:30:53,2025-06-05 12:14:53,Delivered,,1.0,DELV_258,7.2,44.0,False
ORDR_124898,CUST_3278,Dakshin Delight,South Indian,Hyderabad,375,2025-06-05 11:31:11,2025-06-05 12:00:11,Delivered,,5.0,DELV_223,2.9,29.0,True
ORDR_109969,CUST_1577,Charminar Bites,Biryani,Bangalore,315,2025-06-05 11:43:42,2025-06-05 12:20:42,Delivered,,5.0,DELV_292,3.5,37.0,True
ORDR_104907,CUST_1415,Burger Singh,Fast Food,Bangalore,514,2025-06-05 12:13:07,,Cancelled,Restaurant rejected,,,1.9,,False
ORDR_115196,CUST_3656,Saravana Bhavan,South Indian,Chennai,408,2025-06-05 12:15:10,2025-06-05 12:57:10,Delivered,,4.0,DELV_164,1.2,42.0,False
ORDR_116299,CUST_3278,Mehfil,Biryani,Hyderabad,529,2025-06-05 12:15:15,2025-06-05 12:50:15,Delivered,,5.0,DELV_361,2.6,35.0,True
ORDR_123073,CUST_1577,The Belgian Waffle,Desserts,Bangalore,313,2025-06-05 12:16:30,2025-06-05 12:58:30,Delivered,,4.0,DELV_197,1.1,42.0,False
ORDR_123677,CUST_3278,MTR,South Indian,Hyderabad,320,2025-06-05 12:24:17,2025-06-05 13:08:17,Delivered,,,DELV_244,3.0,44.0,False
ORDR_108909,CUST_2371,Idli Factory,South Indian,Bangalore,451,2025-06-05 12:27:45,2025-06-05 13:30:45,Delivered,,,DELV_395,5.4,63.0,False
ORDR_115550,CUST_3656,Sweet Truth,Desserts,Chennai,146,2025-06-05 12:59:50,2025-06-05 13:58:50,Delivered,,,DELV_232,6.3,59.0,False
ORDR_108348,CUST_2335,Idli Factory,South Indian,Bangalore,578,2025-06-05 13:16:10,2025-06-05 13:56:10,Delivered,,4.0,DELV_221,1.6,40.0,True
ORDR_103664,CUST_1577,The Noodle Theory,Chinese,Bangalore,186,2025-06-05 13:40:23,2025-06-05 14:14:23,Delivered,,,DELV_204,1.1,34.0,True
ORDR_108104,CUST_1577,Subway Corner,Fast Food,Bangalore,640,2025-06-05 14:20:19,2025-06-05 15:03:19,Delivered,,1.0,DELV_356,3.5,43.0,False
ORDR_120866,CUST_3278,Dakshin Delight,South Indian,Hyderabad,697,2025-06-05 14:21:36,2025-06-05 15:06:36,Delivered,,2.0,DELV_135,5.7,45.0,False
ORDR_108304,CUST_1430,Natural Ice Cream,Desserts,Bangalore,148,2025-06-05 14:30:41,2025-06-05 15:23:41,Delivered,,,DELV_351,4.0,53.0,False
ORDR_102523,CUST_1577,MTR,South Indian,Bangalore,530,2025-06-05 14:51:43,2025-06-05 15:48:43,Delivered,,,DELV_228,1.3,57.0,False
ORDR_103337,CUST_3278,Moti Mahal,North Indian,Hyderabad,339,2025-06-05 15:15:13,2025-06-05 15:46:13,Delivered,,,DELV_184,3.8,31.0,True
ORDR_118353,CUST_1577,Behrouz Biryani,Biryani,Bangalore,556,2025-06-05 15:22:44,2025-06-05 16:00:44,Delivered,,,DELV_147,2.7,38.0,True
ORDR_104214,CUST_3656,MTR,South Indian,Chennai,310,2025-06-05 15:27:04,2025-06-05 15:57:04,Delivered,,5.0,DELV_186,2.1,30.0,True
ORDR_106894,CUST_3278,Behrouz Biryani,Biryani,Hyderabad,445,2025-06-05 15:43:13,2025-06-05 16:12:13,Delivered,,,DELV_252,3.9,29.0,True
ORDR_102856,CUST_1483,Subway Corner,Fast Food,Chennai,648,2025-06-05 16:03:29,2025-06-05 16:37:29,Delivered,,5.0,DELV_162,2.2,34.0,True
ORDR_123003,CUST_2678,Chinatown,Chinese,Pune,597,2025-06-05 17:21:08,2025-06-05 17:42:08,Delivered,,,DELV_287,1.8,21.0,True
ORDR_110856,CUST_3656,Pind Balluchi,North Indian,Chennai,276,2025-06-05 17:28:58,2025-06-05 18:11:58,Delivered,,,DELV_232,7.0,43.0,False
ORDR_111539,CUST_3278,Paradise Biryani,Biryani,Hyderabad,291,2025-06-05 17:51:53,2025-06-05 18:26:53,Delivered,,,DELV_280,4.9,35.0,True
ORDR_108346,CUST_3278,Wok Express,Chinese,Hyderabad,501,2025-06-05 18:11:41,2025-06-05 18:37:41,Delivered,,,DELV_105,2.6,26.0,True
ORDR_100091,CUST_3656,Idli Factory,South Indian,Chennai,347,2025-06-05 18:14:16,2025-06-05 18:49:16,Delivered,,4.0,DELV_198,1.6,35.0,True
ORDR_112434,CUST_1577,Dakshin Delight,South Indian,Bangalore,171,2025-06-05 18:19:22,2025-06-05 19:10:22,Delivered,,1.0,DELV_320,7.3,51.0,False
ORDR_120893,CUST_3278,Pizza Hut,Fast Food,Hyderabad,241,2025-06-05 18:34:13,2025-06-05 19:15:13,Delivered,,3.0,DELV_394,5.5,41.0,False
ORDR_110344,CUST_3278,Behrouz Biryani,Biryani,Hyderabad,469,2025-06-05 18:35:38,2025-06-05 19:07:38,Delivered,,3.0,DELV_218,2.7,32.0,True
ORDR_111260,CUST_1577,Subway Corner,Fast Food,Bangalore,301,2025-06-05 18:43:52,,Cancelled,Customer cancelled,,,2.3,,False
ORDR_101349,CUST_3278,Moti Mahal,North Indian,Hyderabad,483,2025-06-05 18:46:00,2025-06-05 19:23:00,Delivered,,4.0,DELV_211,2.7,37.0,True
ORDR_114297,CUST_3278,Tandoori Nights,North Indian,Hyderabad,249,2025-06-05 18:52:40,,Cancelled,Delivery partner unavailable,,,3.1,,False
ORDR_121351,CUST_3656,Dakshin Delight,South Indian,Chennai,395,2025-06-05 19:05:36,2025-06-05 19:40:36,Delivered,,4.0,DELV_125,1.5,35.0,True
ORDR_110306,CUST_3656,Biryani Blues,Biryani,Chennai,388,2025-06-05 19:11:16,2025-06-05 19:44:16,Delivered,,,DELV_152,1.2,33.0,True
ORDR_114930,CUST_1203,Burger Singh,Fast Food,Mumbai,351,2025-06-05 19:12:31,2025-06-05 19:51:31,Delivered,,3.0,DELV_397,2.0,39.0,True
ORDR_117691,CUST_3656,Tandoori Nights,North Indian,Chennai,354,2025-06-05 19:16:29,,Cancelled,Restaurant rejected,,,5.7,,False
ORDR_107718,CUST_1577,Dragon Bowl,Chinese,Bangalore,563,2025-06-05 19:17:08,2025-06-05 20:16:08,Delivered,,1.0,DELV_333,3.3,59.0,False
ORDR_104003,CUST_3656,Mehfil,Biryani,Chennai,241,2025-06-05 19:24:36,2025-06-05 20:04:36,Delivered,,3.0,DELV_299,4.0,40.0,True
ORDR_109761,CUST_2678,Subway Corner,Fast Food,Pune,277,2025-06-05 19:26:49,2025-06-05 20:01:49,Delivered,,3.0,DELV_212,2.0,35.0,True
ORDR_106683,CUST_2908,Tandoori Nights,North Indian,Chennai,372,2025-06-05 19:35:13,2025-06-05 20:23:13,Delivered,,,DELV_138,2.7,48.0,False
ORDR_109637,CUST_1577,The Noodle Theory,Chinese,Bangalore,341,2025-06-05 19:47:47,2025-06-05 20:38:47,Delivered,,4.0,DELV_363,3.1,51.0,False
ORDR_117201,CUST_2335,Idli Factory,South Indian,Bangalore,477,2025-06-05 19:50:09,2025-06-05 20:41:09,Delivered,,3.0,DELV_264,4.2,51.0,False
ORDR_114805,CUST_3278,Charminar Bites,Biryani,Hyderabad,192,2025-06-05 20:05:59,2025-06-05 20:54:59,Delivered,,2.0,DELV_374,3.9,49.0,False
ORDR_114451,CUST_4136,Paradise Biryani,Biryani,Bangalore,463,2025-06-05 20:08:00,2025-06-05 21:02:00,Delivered,,5.0,DELV_237,1.8,54.0,False
ORDR_113806,CUST_3656,KFC,Fast Food,Chennai,308,2025-06-05 20:11:33,2025-06-05 20:39:33,Delivered,,5.0,DELV_181,1.2,28.0,True
ORDR_109591,CUST_2335,Baskin Robbins,Desserts,Bangalore,480,2025-06-05 20:11:43,2025-06-05 21:28:43,Delivered,,1.0,DELV_161,12.2,77.0,False
ORDR_114841,CUST_2678,Paradise Biryani,Biryani,Pune,629,2025-06-05 20:29:02,2025-06-05 21:23:02,Delivered,,4.0,DELV_128,8.6,54.0,False
ORDR_109114,CUST_3656,Waffle Lust,Fast Food,Chennai,655,2025-06-05 20:34:59,2025-06-05 21:06:59,Delivered,,5.0,DELV_226,2.5,32.0,True
ORDR_123263,CUST_2538,Subway Corner,Fast Food,Chennai,587,2025-06-05 21:02:42,,Cancelled,Customer cancelled,,,1.5,,False
